AVL,RB,B ONE,B FIVE,B TEN
16282,53,90,66,68
16180,48,92,62,62
16560,50,87,62,62
16125,47,92,70,63
16618,52,82,59,59
16633,53,105,66,65
16098,48,95,68,66
16002,51,93,67,67
16113,46,96,65,59
15922,48,91,66,60
16208,51,96,68,62
16134,48,90,67,68
16706,49,94,68,66
15748,48,91,71,62
16575,47,91,65,58
16378,54,96,62,69
16536,49,86,66,60
16496,47,99,70,64
16806,48,89,63,61
17234,54,95,65,72
16283,52,102,66,66
16369,53,90,64,63
16094,50,93,61,59
16227,47,92,62,64
16419,49,98,68,64
16376,50,94,68,60
16049,52,105,70,73
16335,49,96,69,63
15895,48,94,65,65
16158,48,92,62,64
15726,50,89,67,64
15633,50,93,60,62
15361,51,91,61,66
15693,49,90,64,59
16120,48,95,70,62
15456,48,96,65,67
16047,49,99,65,68
16283,48,91,73,60
16296,48,94,66,69
16344,50,95,67,75
15979,50,88,65,61
15789,47,103,75,72
15941,49,90,72,68
16226,51,90,62,66
15811,48,102,61,66
15885,50,88,60,64
16296,51,84,62,65
16210,48,97,64,63
15921,51,92,68,70
16826,49,88,59,68
16427,51,89,70,65
15982,48,89,66,66
15319,48,95,70,64
16596,57,92,66,63
15696,45,92,64,66
16368,51,95,63,62
15979,47,100,68,63
15422,47,93,63,69
15877,51,88,61,62
16107,52,92,59,62
15691,44,95,70,65
15837,46,94,70,59
15995,46,92,64,66
15986,53,91,65,73
16055,50,86,64,62
16507,54,93,71,67
16413,48,90,60,61
16106,49,95,69,67
16046,47,100,70,66
15888,53,91,67,66
17049,49,95,69,73
16523,51,86,69,65
16193,49,95,67,70
15781,48,91,70,69
16150,49,92,63,61
15325,48,91,64,65
15174,49,98,68,63
16132,48,93,70,63
16102,53,93,63,60
16518,48,101,68,70
15844,52,96,67,62
16074,50,87,61,72
16008,49,94,67,64
15961,49,103,65,69
15718,51,101,70,67
16176,50,87,62,65
15722,45,93,61,62
15861,52,88,64,59
16114,51,94,62,59
16109,51,91,72,73
15733,48,99,69,66
16840,53,100,62,69
15821,52,95,67,61
16531,48,92,69,64
16448,48,86,73,67
16013,50,89,74,67
16477,49,89,64,67
15932,48,93,71,58
15781,51,93,64,71
15196,51,91,65,59
15852,52,85,62,60
15826,52,102,68,64
15513,47,100,67,66
16604,51,94,62,67
15694,48,85,60,59
15399,50,93,70,67
15897,51,98,70,61
15543,52,96,65,63
15916,51,98,66,66
14742,47,100,69,65
16040,46,95,74,64
15820,52,91,66,73
14994,48,94,72,67
15122,50,90,68,66
15726,51,89,71,66
15375,50,90,67,62
15743,51,98,63,68
15750,47,94,70,69
15797,49,92,69,64
16015,51,82,66,62
14889,49,95,74,67
16077,49,95,67,66
15744,49,92,60,72
15861,46,98,62,66
16013,50,101,69,70
15577,51,101,66,63
15475,47,100,62,62
15467,47,92,63,65
16364,50,95,65,70
15495,52,93,72,65
15798,52,96,72,62
15469,50,101,64,67
15979,51,94,70,69
15911,48,94,67,63
15701,55,87,69,60
15172,49,90,72,60
15894,50,98,74,64
15767,49,91,62,66
15069,50,99,68,70
15618,45,100,75,70
15375,46,94,68,64
15607,49,91,71,60
14532,50,88,67,67
15972,49,93,70,76
15291,50,86,63,57
15388,50,96,72,65
15753,50,97,68,60
15239,50,90,71,68
15681,48,93,63,57
15563,51,96,74,70
15866,56,91,61,59
15354,49,95,69,67
15904,48,98,60,61
15903,47,93,68,68
15193,50,95,62,73
14785,47,91,61,61
15197,47,90,67,75
14557,51,101,66,71
15515,50,95,70,65
14751,47,90,71,64
14735,54,94,61,64
15474,49,105,66,63
15816,47,98,65,62
15105,50,90,68,66
15778,47,100,73,63
15778,51,92,63,60
15081,46,87,67,61
15348,49,91,66,61
15230,47,101,67,61
15161,46,95,63,68
15271,49,91,70,60
15658,46,95,66,64
14984,48,97,65,75
15468,43,98,66,67
15635,50,89,60,60
15535,53,94,66,59
15342,49,90,68,63
15290,55,95,58,62
15276,49,103,64,63
15394,50,94,71,64
15732,48,97,61,69
15305,48,80,60,54
15379,46,97,68,63
14959,47,94,59,66
15573,48,92,64,69
15090,52,94,61,68
15164,49,87,61,64
16063,50,87,63,57
15113,52,93,65,61
15490,50,96,67,70
15250,54,97,69,63
15393,49,93,65,62
15105,48,89,62,67
15468,46,96,72,69
15858,48,91,63,62
15078,47,93,72,71
15401,51,90,65,63
15308,51,99,76,73
15372,50,106,67,67
15066,56,95,61,61
14611,47,100,65,68
15372,47,92,62,62
15279,49,91,60,73
15553,48,108,73,63
16009,50,98,67,69
15646,50,101,67,67
15593,51,97,64,68
15137,53,97,67,60
15102,54,97,76,62
14633,50,93,61,62
15703,50,102,66,62
14957,48,101,71,70
15438,51,102,73,67
15002,49,92,71,64
15878,52,91,63,57
15246,47,111,72,64
15362,49,89,67,62
15150,48,93,68,67
15146,50,89,65,60
15080,45,89,69,64
15729,48,90,60,58
14381,52,95,68,66
15145,48,90,68,67
15000,51,97,61,63
14973,51,89,68,62
15097,49,85,60,62
14848,51,89,68,66
15070,50,91,66,59
14991,48,99,70,65
14944,48,96,69,66
14794,52,102,66,72
14806,48,101,68,67
15290,49,97,70,64
14771,48,86,64,70
14697,47,94,68,62
14747,51,96,70,69
14368,46,94,62,70
14672,47,88,61,59
14728,50,85,73,64
15136,49,87,66,65
15083,49,94,66,67
15360,51,92,60,60
15261,47,91,62,70
14781,49,100,69,72
15248,51,99,68,71
14686,52,84,73,58
14995,52,92,63,63
14885,47,97,59,62
14157,48,93,65,67
14994,48,88,63,55
14895,52,93,71,70
14826,48,95,66,64
15430,44,98,63,66
14323,51,94,72,66
14325,49,91,64,61
14450,50,104,67,68
14885,47,101,63,69
14881,49,100,67,66
15141,49,92,63,66
14955,46,92,62,62
14977,48,99,69,65
14721,55,98,67,66
14490,44,92,67,59
14380,46,91,62,66
15151,50,93,68,66
14467,48,88,65,59
14866,46,93,58,65
14991,52,88,69,63
14349,50,93,68,67
14768,49,89,64,69
14555,54,94,66,61
14479,52,97,64,68
14733,50,93,63,55
14657,48,101,68,66
14701,47,99,61,71
14766,47,87,67,67
14760,48,102,65,60
13796,49,89,65,63
14603,44,92,63,69
14480,49,95,62,60
14875,48,89,67,65
14538,50,88,66,65
14801,46,91,63,64
14570,51,94,68,61
14816,48,90,66,68
14605,49,102,68,68
14808,48,95,62,72
14716,53,87,75,60
14119,47,103,68,66
14603,49,86,63,58
14776,46,96,65,65
14798,50,90,68,70
14731,50,95,67,63
14709,53,91,63,66
14578,51,90,66,61
15126,48,88,63,67
14453,46,87,65,60
14516,52,91,66,64
14225,48,93,68,67
14646,46,91,62,69
14739,53,89,60,59
14980,50,87,62,60
14399,51,91,77,63
14791,44,88,62,64
14765,49,88,63,61
14747,51,108,69,68
15053,54,88,63,65
14673,53,91,66,66
14517,48,90,67,62
14814,50,96,63,67
14220,48,90,64,59
14704,51,91,69,64
14554,48,95,67,61
14835,46,97,67,66
14390,47,94,72,65
14490,47,91,63,65
14543,52,88,65,65
14315,49,101,67,67
14199,50,98,71,66
14372,51,97,69,65
14295,50,93,64,71
14825,52,91,64,62
14130,48,92,62,69
14570,44,93,65,65
14260,52,86,61,62
14364,48,104,71,68
14740,51,88,62,61
14522,47,90,63,60
14414,47,97,63,72
14755,48,93,70,64
14097,51,93,63,57
14149,52,96,61,67
14331,49,89,70,57
14512,48,93,63,67
14412,46,89,67,63
14242,52,92,57,58
14727,47,85,64,59
14537,50,89,65,61
14633,51,92,67,69
14075,52,96,67,63
14432,48,88,59,66
14940,48,96,72,65
14310,47,93,65,60
14321,51,88,68,76
14256,48,96,65,65
14431,48,90,67,58
14282,50,94,66,67
13847,51,91,65,63
15056,51,102,68,60
14228,48,91,62,60
14729,47,96,62,69
13887,51,94,70,63
14165,48,97,66,65
14687,46,89,65,59
14410,54,85,69,64
14086,47,89,64,67
14271,49,90,59,68
14120,49,100,70,64
14112,49,96,64,59
14081,52,87,63,67
14413,47,92,70,66
14594,47,96,63,63
14426,49,94,61,67
14612,49,90,59,69
14237,49,89,60,68
13998,50,92,60,57
14375,45,95,71,67
14245,48,88,63,62
13794,50,92,65,63
14725,46,102,67,68
14137,51,89,64,63
14258,51,91,64,63
13677,47,90,68,63
14900,53,94,64,62
14455,51,90,68,72
14075,49,92,63,62
13723,47,106,72,62
14128,49,90,63,59
13956,51,107,67,63
13884,50,93,70,74
14171,51,90,62,64
14266,51,98,64,57
14202,47,86,72,64
14198,46,83,63,65
13439,52,97,69,63
14161,58,90,68,59
14114,48,90,63,71
14174,51,88,63,59
14003,49,88,72,68
14161,49,97,65,64
14365,46,98,72,65
14126,51,94,62,62
14342,47,95,65,60
14382,51,86,65,58
14080,49,111,66,71
14046,48,95,64,59
13668,44,96,61,59
13886,54,91,67,64
13723,51,87,67,64
14006,46,79,66,58
14135,47,96,68,74
13924,50,92,68,65
13712,48,94,72,71
14229,49,93,67,62
13482,53,96,63,64
13926,49,103,65,63
14012,49,102,71,64
13643,46,97,61,67
13290,45,94,66,67
13521,49,95,64,64
13649,49,92,68,64
13973,46,94,76,64
13695,51,96,68,65
13848,50,99,68,71
13906,51,95,73,67
14253,47,93,66,57
13510,50,95,65,63
14127,54,92,61,65
13567,47,96,66,71
13907,51,95,63,68
13804,47,90,66,69
14218,45,102,62,62
13898,52,87,71,62
14609,47,88,69,71
14012,52,85,67,58
13639,48,91,70,55
13503,54,86,60,61
13422,51,99,64,62
14009,47,93,72,68
14151,52,105,66,68
13935,48,97,70,69
13320,45,92,63,61
13728,50,86,64,62
14032,48,89,68,70
13887,45,94,65,73
13422,49,100,71,68
13312,45,97,66,75
13844,51,94,64,61
13517,52,86,66,69
13454,46,96,62,59
13292,47,90,67,67
13727,47,95,66,62
13719,48,93,68,65
13986,52,86,64,62
13962,47,96,64,69
13267,49,85,60,62
13813,50,86,61,58
13927,47,99,72,73
14131,52,90,59,65
13636,48,91,61,61
13770,46,94,64,56
13627,50,95,67,65
13421,47,88,71,61
13743,52,93,65,63
13611,48,99,63,62
13846,50,93,63,70
13579,50,102,64,71
13733,48,102,68,80
13775,50,94,71,65
13883,49,98,66,63
13589,46,92,67,60
13773,52,99,67,59
13727,51,98,62,65
13983,51,93,59,65
13311,49,94,67,72
13566,47,88,72,63
14202,48,89,64,62
13835,48,87,61,66
13797,48,98,66,65
13401,46,89,64,62
13495,49,94,58,54
13561,51,101,72,73
14274,49,86,64,57
12895,51,87,61,61
13589,51,85,71,60
14005,48,96,64,69
13337,48,91,68,65
13138,49,98,63,65
13257,50,101,70,67
13658,51,92,65,67
14236,52,90,65,67
13119,50,87,64,65
13934,50,93,66,64
13429,50,98,65,60
13863,50,94,58,61
13116,51,91,72,69
13980,48,87,71,61
13110,46,89,60,54
13466,54,89,60,69
13594,47,98,62,60
13428,47,91,66,59
13834,47,90,62,72
13500,48,97,64,65
13144,52,98,67,63
13378,50,91,67,65
13531,49,92,65,60
13774,49,93,67,64
13415,48,89,62,66
13413,48,83,62,59
13490,50,97,64,70
13585,48,98,66,69
13210,50,86,58,65
13805,47,88,70,61
13097,53,98,63,62
13493,46,85,61,66
12918,48,86,66,66
13875,50,92,75,74
13973,46,92,61,55
13487,51,89,64,69
13181,44,96,72,62
14228,50,93,61,65
13412,49,86,68,64
13127,49,94,65,64
13226,48,94,67,63
13490,50,90,59,61
13366,47,89,68,68
13462,52,103,68,67
12914,46,101,63,58
13383,49,94,62,68
13246,45,97,70,62
13686,52,93,63,59
13270,49,100,61,67
13447,48,91,68,60
13011,49,99,68,64
13209,47,100,72,74
12758,48,95,63,65
13058,47,94,66,69
13802,51,95,64,64
13215,46,93,67,64
13464,44,86,66,62
13516,50,83,59,62
13055,48,95,62,72
12920,54,93,73,64
14050,46,95,68,62
12831,47,93,64,66
13892,54,94,67,66
13316,47,88,67,67
13052,49,95,63,63
13269,48,95,65,68
13307,52,99,69,60
13184,49,89,60,55
13461,48,95,60,64
13518,52,97,66,72
13235,49,91,64,69
13245,48,93,69,64
12850,50,92,61,53
13437,47,97,66,62
13174,49,90,72,66
13057,48,94,63,70
13024,53,88,63,67
13260,51,94,65,64
12945,51,87,63,67
12959,54,94,67,64
13257,54,93,65,66
13066,50,86,58,59
13322,49,90,61,63
13264,50,106,69,69
12500,50,83,64,59
12953,48,88,70,63
13333,50,92,68,62
13267,50,84,65,57
13599,48,99,64,62
12814,48,97,72,66
13146,50,93,77,69
12787,47,92,60,68
13093,47,86,68,65
12863,56,89,68,68
13285,51,87,60,63
12781,46,89,59,70
13221,48,97,67,66
13214,50,90,66,61
13283,49,93,62,60
13097,47,96,71,62
13079,47,89,70,65
12986,52,97,64,63
12883,48,100,71,64
13186,53,95,60,62
12747,51,84,62,61
13357,46,91,63,67
12738,51,94,59,62
13040,49,89,70,65
12982,53,90,64,63
13646,46,101,62,62
13075,50,94,71,64
12970,48,95,73,76
13024,50,98,67,61
13321,50,89,65,62
12561,48,86,64,59
13109,47,91,64,60
13185,50,96,72,68
13170,49,88,73,66
12977,46,88,69,74
12452,49,93,61,64
13578,49,95,65,62
12902,48,90,61,64
12817,50,95,62,64
12902,50,84,61,56
12984,51,91,66,64
12312,47,94,69,66
12462,49,88,63,65
12893,48,90,64,62
13161,50,96,63,60
12656,47,88,66,64
12709,47,88,65,65
13161,45,84,65,62
13361,45,90,63,65
12793,51,89,65,62
13474,45,93,56,52
12459,46,96,72,71
12328,48,88,66,59
13235,50,96,70,61
12944,51,92,62,59
12714,52,96,64,67
13042,45,92,64,64
13234,52,93,67,63
12630,49,89,76,66
12830,51,93,77,62
12774,50,86,71,68
12439,50,87,66,68
12933,48,88,64,62
13314,52,103,69,67
12678,49,95,66,62
12999,46,86,65,60
13219,51,90,68,70
13062,47,93,60,69
12864,51,89,63,60
12900,47,94,61,60
13349,48,94,64,60
12734,48,90,62,60
12490,50,94,64,64
12644,49,92,68,59
12989,47,91,70,61
12933,45,85,58,58
12916,45,93,65,59
12700,49,97,64,72
12802,49,93,68,69
12846,44,101,70,76
12869,47,93,60,55
12618,48,91,68,62
12755,49,83,63,62
12673,49,88,64,59
12262,51,97,65,63
12689,48,87,73,64
12039,52,97,63,70
12638,55,88,64,62
12601,49,91,63,58
12846,46,100,66,72
12021,48,93,65,62
13485,47,99,65,66
12547,49,99,71,67
12406,49,87,62,63
12407,51,82,62,60
12738,51,82,64,62
12672,48,97,72,62
12540,52,91,71,68
12575,49,92,66,61
12601,47,96,73,68
12267,43,87,61,59
12677,51,92,67,63
12561,54,87,71,65
12649,45,93,71,67
12815,49,85,68,55
12857,48,98,64,71
12241,47,92,64,65
12332,49,88,69,63
12678,44,92,73,66
12632,47,83,64,58
12709,48,93,64,62
12226,47,82,56,64
12635,43,88,62,58
12498,49,86,63,61
12493,50,94,65,57
12367,52,100,67,66
12474,50,93,63,62
12365,49,83,63,64
12788,53,86,65,62
12502,46,86,72,65
12212,50,102,61,65
12323,45,91,72,76
12170,48,92,69,59
12918,49,96,67,68
13153,50,83,62,54
12402,51,90,72,64
12515,51,90,71,71
12349,47,94,65,68
11773,50,88,73,60
12303,50,82,61,62
12346,47,94,70,67
12818,47,91,65,64
12328,47,87,62,57
12684,48,105,64,62
12379,47,83,68,77
12610,44,91,64,65
12771,50,89,62,65
11934,47,88,74,61
12855,45,96,62,64
12560,51,93,62,61
12569,50,87,66,65
12452,44,86,64,72
12094,51,82,62,57
12110,49,88,66,63
12552,50,91,66,57
12582,48,92,70,64
12677,50,97,66,65
12376,51,85,64,61
12802,46,89,59,56
12627,51,104,74,58
11915,49,88,68,65
12017,48,93,77,71
11962,46,93,65,64
12678,49,96,66,64
12125,47,82,58,61
12412,50,92,63,60
12650,48,93,64,68
12400,49,89,64,62
12204,52,102,75,62
12159,46,82,62,63
11917,50,89,67,63
12482,50,101,72,71
13035,49,94,64,58
12211,50,89,64,66
12537,44,90,63,69
12292,51,90,63,70
12074,44,88,72,66
12746,50,96,63,62
12004,46,83,63,65
12144,51,86,71,65
12125,47,93,71,64
11965,47,93,61,66
11844,52,94,70,62
11789,44,90,63,60
12702,47,87,65,64
11923,50,90,65,65
11965,43,93,62,56
12122,49,91,62,74
12029,50,98,64,67
11749,50,78,54,53
11961,49,88,61,67
12624,50,89,62,62
12537,48,84,57,66
12658,48,83,60,69
12462,51,97,73,65
12508,49,99,70,58
12842,51,92,60,67
12212,48,90,70,67
12158,49,88,67,70
12607,50,83,61,62
12102,51,88,65,63
12179,47,97,65,69
11805,48,80,61,58
11846,49,86,64,65
11905,50,96,65,62
11761,49,93,65,64
12594,49,85,66,62
11627,45,87,64,60
12249,47,93,62,57
12052,51,96,68,70
11974,48,96,68,64
12297,44,86,64,60
11986,46,87,68,65
12064,49,90,65,62
12368,48,90,62,66
12476,47,92,62,65
11914,48,87,73,65
11822,48,84,63,58
12322,50,89,67,62
12353,46,86,66,65
12617,49,85,60,61
12494,51,88,65,63
12223,47,98,68,68
12022,47,86,61,58
12255,45,96,64,67
12024,48,89,76,67
11987,48,90,65,67
12272,48,94,61,61
12139,48,96,61,61
11488,50,89,64,64
11847,46,79,58,55
12026,49,101,59,71
11586,48,96,71,73
12058,47,84,65,63
12109,47,95,66,64
11652,51,89,73,62
11674,49,95,63,73
12014,48,90,66,63
11882,51,87,64,61
12074,46,88,65,64
12467,48,84,63,65
11706,49,93,68,67
11859,51,90,65,58
11888,48,86,58,58
12052,50,97,71,61
12159,51,80,61,59
11859,46,93,60,66
11972,45,87,64,56
11605,47,92,64,64
11515,46,84,69,71
12308,49,84,57,54
12530,49,100,73,66
12144,50,93,65,54
11310,51,90,68,69
11524,48,88,63,61
11528,47,96,61,59
11921,48,94,70,63
11751,50,89,68,63
12514,51,93,66,58
12024,49,88,66,75
11985,49,91,62,68
11783,45,88,69,61
11703,53,86,65,61
11442,51,91,70,74
11987,46,87,65,62
12242,53,94,67,71
11638,49,96,68,68
12016,48,91,71,62
11419,52,90,68,61
11672,47,92,62,65
11628,48,90,70,65
11395,47,85,69,60
12345,47,90,62,58
11963,46,94,63,58
11442,51,94,64,61
11544,53,85,61,64
11991,51,97,69,72
12039,48,87,65,59
11705,46,90,64,61
11668,50,86,58,61
11711,52,91,65,69
11738,51,86,64,66
11162,51,85,65,59
11238,49,93,65,65
11719,49,88,58,62
11574,48,104,71,73
11507,55,84,58,66
11254,44,90,69,60
11336,46,84,65,64
12170,46,87,64,64
11702,47,88,64,68
11523,49,97,61,70
11605,48,88,64,60
11681,53,83,58,54
11431,48,95,66,61
12103,47,87,57,59
11572,47,88,69,64
11524,47,89,62,65
12056,47,89,67,61
11416,44,89,63,63
12046,49,80,61,57
11146,46,83,58,60
11709,46,84,60,56
12000,49,89,66,64
11286,47,89,66,63
11696,46,91,68,62
11899,47,93,63,63
11864,47,100,63,64
11900,48,88,67,64
11296,47,83,63,57
10915,50,96,69,67
11618,53,94,66,66
11929,49,88,65,57
12085,48,96,66,68
11266,48,89,67,58
11479,55,82,63,57
11133,51,93,69,74
11592,44,85,65,68
11989,52,89,62,62
11797,45,85,63,62
11993,49,89,69,69
11353,48,91,66,70
11624,50,96,64,70
11340,46,90,61,63
11493,49,87,71,58
11400,46,89,68,66
11799,49,94,60,61
11580,50,84,58,60
11117,47,84,60,56
11352,47,89,68,68
11449,49,93,64,68
11713,50,95,70,66
11220,47,83,62,61
11509,48,84,61,57
11996,48,94,66,62
11689,50,95,75,70
11187,49,101,68,75
11544,48,96,66,70
11800,50,89,63,64
11629,48,99,68,65
11730,48,92,63,60
11595,46,87,60,60
10977,51,83,53,64
11511,46,96,69,68
11378,51,93,66,57
11373,50,91,60,66
11805,44,86,68,64
11100,46,90,66,69
11382,46,83,62,57
11138,49,85,63,62
11202,50,88,62,60
11548,46,93,68,64
11710,50,80,64,60
11426,45,90,65,71
11299,49,96,67,65
11670,52,81,59,56
11916,47,89,63,67
11748,46,86,66,62
11115,52,99,71,67
11231,43,83,65,60
11451,47,98,65,70
11312,48,89,70,69
11019,50,96,67,66
11389,46,84,63,68
11177,52,91,70,70
11405,51,87,67,66
11485,48,89,67,72
11090,47,85,63,64
11251,52,95,62,72
11064,49,91,62,67
11237,49,88,67,67
10863,48,88,62,67
11061,48,96,72,62
11286,49,85,64,58
11408,50,101,62,68
11202,51,85,61,57
11257,53,83,62,65
11037,48,80,57,59
10961,45,94,63,58
10669,48,84,71,65
11126,47,87,64,66
11402,49,84,55,55
10854,46,86,64,62
11133,47,89,66,65
11568,48,96,66,65
11485,50,81,62,62
11454,50,92,70,58
11008,49,92,62,68
11501,47,89,67,70
11335,46,85,59,59
11471,47,90,66,65
10785,49,97,68,73
11326,46,97,69,62
10952,51,97,64,61
11500,47,87,71,73
10817,49,95,69,64
11487,50,89,61,59
11087,45,88,65,65
11161,46,95,68,63
10837,51,90,65,64
11470,49,84,62,56
10722,49,90,68,63
10696,50,84,62,63
10702,46,84,68,67
10912,47,84,62,65
11492,44,93,65,66
10714,51,97,66,67
11309,50,85,66,65
11038,48,86,59,59
11014,47,94,66,64
11328,48,87,61,63
10960,49,86,66,63
11175,46,81,64,61
11008,46,82,64,59
10751,50,85,64,66
11147,47,94,64,67
10684,51,80,59,58
10754,45,85,63,61
11254,49,89,67,64
10870,48,88,65,57
10895,50,92,65,63
11550,45,91,64,62
11197,47,99,63,67
10869,49,87,64,75
11405,51,82,60,57
11402,50,91,60,63
11365,53,87,65,63
10730,45,89,68,68
10724,47,97,65,58
11149,48,85,59,57
10870,48,97,67,59
10976,50,88,62,56
10644,48,88,64,63
10587,46,86,69,57
11430,50,87,64,54
10821,50,86,59,64
10576,48,99,65,59
10647,46,88,61,61
11190,50,105,64,68
11402,47,84,61,58
10724,45,93,65,67
10866,50,92,68,75
11123,48,90,65,65
10636,49,85,62,59
10887,48,86,66,59
11011,49,103,60,62
10747,49,81,66,59
10935,49,85,63,71
11071,51,86,64,62
10726,45,89,60,60
10638,50,78,63,60
10721,54,85,65,58
11304,50,87,61,60
10520,49,83,65,69
10714,47,83,66,63
10775,49,82,61,59
10645,52,92,71,65
10487,50,82,60,64
10914,48,86,63,61
11221,52,77,62,57
10977,50,87,66,58
10660,48,84,65,61
10380,46,89,61,65
10585,50,88,65,57
10965,52,87,59,68
10883,48,99,66,61
10469,49,88,68,63
10461,50,89,65,64
10859,52,91,62,56
10965,48,85,65,64
10767,52,89,62,65
10604,51,91,72,67
10792,48,87,64,61
10568,50,85,60,62
10115,46,87,62,62
10254,45,88,66,57
10708,46,91,63,66
10538,48,89,65,67
10615,49,85,68,68
11047,46,91,60,69
10225,52,82,55,62
10964,48,98,62,67
10420,46,86,63,62
11098,45,83,59,58
10527,47,84,69,63
10481,50,88,65,59
10594,46,90,63,71
11096,48,89,69,69
10832,48,82,60,61
10230,47,96,64,61
10568,48,90,68,63
10458,47,85,72,66
10509,49,89,70,58
10736,49,80,58,58
10460,47,87,68,63
10403,49,87,65,57
11034,48,82,59,64
10836,49,90,70,63
10913,47,88,66,64
10766,49,89,63,64
10614,52,81,62,54
11187,51,91,63,60
10550,43,87,63,59
10802,50,85,64,64
10862,48,85,64,66
10274,50,83,62,64
10265,49,92,67,62
10497,45,93,70,67
10296,48,97,67,73
10503,48,94,66,69
10522,48,89,61,57
10637,48,84,57,54
10648,45,82,59,57
10286,47,96,68,60
10470,45,92,63,58
10800,52,84,59,60
10798,47,95,66,65
10394,47,86,63,57
10708,50,85,64,66
10728,44,85,60,58
10857,48,86,60,62
10794,45,88,65,59
10545,47,89,66,63
10949,52,90,72,67
10226,48,88,60,60
10291,50,86,63,66
10018,45,89,68,67
10344,46,92,63,64
10409,47,94,64,69
10671,47,88,60,67
10282,44,86,68,65
10880,46,88,65,69
10835,45,83,61,71
10013,50,85,60,61
10398,46,89,65,61
10132,52,85,60,66
10536,46,85,56,53
10412,49,88,58,57
10543,46,93,65,64
10871,47,92,66,62
10333,51,85,64,62
10652,46,95,61,64
10524,51,78,58,62
10938,47,82,61,57
10568,46,87,63,64
10153,49,89,68,64
10131,50,86,64,58
10404,50,86,63,60
10613,50,97,66,61
10580,50,82,56,58
9936,45,91,69,62
10099,48,82,61,65
10501,48,86,62,57
10693,49,87,66,68
10963,50,91,69,61
9817,46,86,71,69
10560,47,92,76,69
10214,52,105,79,62
10049,49,91,68,69
10206,48,78,61,56
10087,45,89,69,68
9906,47,89,70,71
10696,47,84,66,68
10473,50,94,66,64
10701,49,91,67,67
9868,52,86,64,61
10589,55,86,67,61
10633,48,83,71,63
10473,43,83,67,63
10346,48,90,67,58
10382,53,90,62,64
10234,49,87,64,58
10737,49,87,59,59
10143,48,81,60,62
9974,48,85,65,60
9916,50,88,71,63
10431,49,93,63,72
9901,53,99,67,65
10188,47,91,65,68
10238,47,91,63,64
10153,51,95,62,61
9857,48,90,69,64
9893,49,83,58,62
10485,48,85,81,59
10440,47,84,65,67
10112,47,92,61,69
10182,48,90,65,60
9751,48,86,61,55
10530,49,86,62,67
9742,50,85,61,64
10108,46,87,56,55
10192,48,85,59,59
10118,51,86,64,67
10081,49,90,68,64
10345,50,86,61,62
10288,47,82,62,64
10596,50,85,59,59
10062,46,83,73,61
10265,46,88,59,58
10312,48,91,64,67
10085,48,90,65,59
10019,46,88,66,61
10443,50,95,66,63
10714,48,82,62,62
9856,50,96,67,67
10266,45,86,61,58
9970,47,85,67,67
10324,51,96,61,57
9883,44,95,66,57
10071,46,86,65,64
9592,44,81,60,59
9772,47,89,63,63
9960,49,99,62,59
10154,45,87,65,56
10034,51,89,66,62
10327,50,94,65,65
10180,49,93,64,66
9624,47,92,63,59
10017,49,103,69,64
9746,45,93,65,69
10381,46,91,61,64
9836,54,82,66,65
10140,48,84,59,65
10098,50,85,66,67
10202,56,91,67,62
9570,46,89,66,57
10020,46,78,57,59
10223,47,84,60,63
9606,53,86,63,63
9772,44,86,67,74
9770,48,92,64,62
10154,49,82,61,65
10404,49,87,63,71
9464,46,87,63,73
9700,47,92,70,65
9431,45,84,64,58
9898,50,85,59,58
10129,47,85,58,61
10046,50,88,73,66
9803,50,80,55,55
9526,46,83,66,67
9748,52,83,61,64
9962,47,89,63,64
9658,49,80,61,69
9978,50,90,66,65
10070,48,89,66,69
10237,50,98,67,67
10172,46,89,63,60
9909,51,81,74,61
9591,50,97,63,65
9582,48,88,58,72
9665,48,83,59,56
10049,42,76,58,57
10013,48,94,72,66
9776,50,95,69,71
9940,48,83,67,62
9610,50,79,59,60
9646,48,90,63,59
9929,47,85,58,60
9827,48,90,62,64
9581,45,81,65,57
10209,46,96,68,68
9592,47,94,59,63
10016,46,87,61,59
9709,48,94,72,67
9743,47,83,65,63
9896,44,78,69,59
10060,47,80,63,59
9939,44,94,64,66
9772,46,93,78,59
